"NE_TRACKING_ID","REFERRER_URL","KEYWORD","MATCH_TYPE","IP_ADDRESS","SERVER_TIMESTAMP","SE_ID","LANDING_TYPE","COUNTRY_NAME","CITY_NAME","LONGITUDE","LATITUDE","ZIP_CODE","CONVERSION_IND","PPC_ID","KEYWORD_ID","ADGROUP_ID","CONVERSION","USER_ID","HTTP_ID","FLASH_ID","ADCOPY_ID","NAVIGATION_TYPE","BUSINESS_ASSOCIATE_ID","LANDING_TRACK_ID","CHANNEL","VISIT_DATA","USER_PARAM","SE_KEYWORD","SE_AD_ID","LOCID","TDIFF","ACCOUNT_DATE","CURRENT_URL","DOMAIN_HASH","USER_AGENT","LOC_AD_EXT_ID","IS_LANDING","NE_TITLE","INFO_TIME_STAMP","TIME_ZONE","LANGUAGE","SCREEN_RESOLUTION","SESSIONID","LATE_CONVERSION","USER_TYPE","INFO_CONV_TYPE","SRC_SE","LANDING_TIME"
-727822286,"","",,"66.205.213.82",26-07-18 12:28:24.662000000 AM,0,3,"","",,,"",,0,0,0,0,15325650484946697,0,0,0,1,1462,0,"","","","",0,120196,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone10,6;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:30:48.493","-360","en-us","375x812","1532565048494419895",0,1,0,"",
-727822296,"","",,"172.223.118.248",26-07-18 12:28:25.351000000 AM,0,3,"","",,,"",,0,0,0,0,15325650516817783,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",0,1,"","2018-07-26 00:30:51.672","-300","en-us","1366x768","1532565051680296956",0,1,0,"",
-727822301,"","",,"207.255.117.81",26-07-18 12:28:25.632000000 AM,0,3,"","",,,"",,0,0,0,0,15325650492276803,0,0,0,1,1462,0,"","","","",0,122497,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:49.225","-240","en-us","375x812","1532565049227673242",0,1,0,"",
-727822305,"","",,"172.58.25.158",26-07-18 12:28:25.889000000 AM,0,3,"","",,,"",,0,0,0,0,15325650497054297,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1",0,1,"","2018-07-26 00:30:49.704","-420","en-us","375x667","1532565049705711244",0,1,0,"",
-727822307,"","",,"73.220.60.195",26-07-18 12:28:25.920000000 AM,0,3,"","",,,"",,0,0,0,0,15325650496918850,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",0,1,"","2018-07-26 00:30:49.661","-420","es-xl","414x736","1532565049690706576",0,1,0,"",
-727822311,"","",,"42.61.133.135",26-07-18 12:28:26.281000000 AM,0,3,"","",,,"",,0,0,0,0,15325650501063582,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:50.106","480","en-sg","375x812","1532565050106835173",0,1,0,"",
-727822312,"","",,"71.251.41.151",26-07-18 12:28:26.403000000 AM,0,3,"","",,,"",,0,0,0,0,15325650500993683,0,0,0,1,1462,0,"","","","",0,57564,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/158.0.0.44.98;FBBV/90997758;FBDV/iPhone9,4;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:30:50.099","-240","en-us","414x736","1532565050099422971",0,1,0,"",
-727822313,"","",,"73.220.60.195",26-07-18 12:28:26.425000000 AM,0,3,"","",,,"",,0,0,0,0,15325650502417651,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:50.239","-420","es-xl","414x736","1532565050241319182",0,1,0,"",
-727822323,"","",,"67.87.112.7",26-07-18 12:28:26.910000000 AM,0,3,"","",,,"",,0,0,0,0,15325650506847834,0,0,0,1,1462,0,"","","","",0,2228,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:50.683","-240","es-xl","375x812","1532565050684511243",0,1,0,"",
-727822324,"","",,"67.163.25.19",26-07-18 12:28:26.955000000 AM,0,3,"","",,,"",,0,0,0,0,15325055055648679,0,0,0,1,1462,0,"","","","",0,14669,-4,25-07-18,"https://www.bebe.com/checkout/basket.jsp",27923887,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"bebe: shopping bag","2018-07-26 00:30:50.577","-300","en-us","375x667","1532565050579233142",0,0,3,"",
-727822326,"","",,"174.237.131.134",26-07-18 12:28:27.075000000 AM,0,3,"","",,,"",,0,0,0,0,15325650508452458,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:50.841","-360","en-us","414x736","1532565050845323141",0,1,0,"",
-727822328,"","",,"67.163.25.19",26-07-18 12:28:27.226000000 AM,0,3,"","",,,"",,0,0,0,0,1532565050633495,0,0,0,1,1462,0,"","","","",0,14669,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:50.632","-300","en-us","375x667","1532565050633713497",0,1,0,"",
-727822329,"","",,"172.58.233.151",26-07-18 12:28:27.323000000 AM,0,3,"","",,,"",,0,0,0,0,15325650511329144,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0 Mobile/14C92 Safari/602.1",0,1,"","2018-07-26 00:30:51.13","-240","es-xl","414x736","1532565051132673564",0,1,0,"",
-727822332,"","",,"172.56.36.15",26-07-18 12:28:27.518000000 AM,0,3,"","",,,"",,0,0,0,0,15325650513133258,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:51.312","-240","en-us","414x736","1532565051313441963",0,1,0,"",
-727822334,"","",,"104.162.16.94",26-07-18 12:28:27.584000000 AM,0,3,"","",,,"",,0,0,0,0,15325650513375814,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:51.336","-240","en-us","414x736","1532565051337463260",0,1,0,"",
-727822350,"","",,"96.40.144.92",26-07-18 12:28:28.715000000 AM,0,3,"","",,,"",,0,0,0,0,15325650525924470,0,0,0,1,1462,0,"","","","",0,7994,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:52.59","-420","en-us","414x736","1532565052592939178",0,1,0,"",
-727822356,"","",,"66.27.202.192",26-07-18 12:28:29.008000000 AM,0,3,"","",,,"",,0,0,0,0,1532565052810770,0,0,0,1,1462,0,"","","","",0,7229,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/11.3.1;FBSS/3;FBCR/Verizon;FBID/phone;FBLC/ru_RU;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:30:52.804","-600","ru-ru","414x736","1532565052806171820",0,1,0,"",
-727822357,"","",,"172.58.224.122",26-07-18 12:28:29.050000000 AM,0,3,"","",,,"",,0,0,0,0,15325650528286919,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1",0,1,"","2018-07-26 00:30:52.827","-240","es-xl","414x736","1532565052827646249",0,1,0,"",
-727822362,"","",,"99.52.194.85",26-07-18 12:28:29.251000000 AM,0,3,"","",,,"",,0,0,0,0,15325650529878748,0,0,0,1,1462,0,"","","","",0,11178,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:30:52.986","-240","en-us","414x736","1532565052987304641",0,1,0,"",
-727822367,"","",,"172.58.217.215",26-07-18 12:28:29.481000000 AM,0,3,"","",,,"",,0,0,0,0,1532565053276339,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G930T Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/6.4 Chrome/56.0.2924.87 Mobile Safari/537.36",0,1,"","2018-07-26 00:30:53.255","-240","en-us","360x640","1532565053273597597",0,1,0,"",
-727822371,"","",,"172.58.62.167",26-07-18 12:28:29.728000000 AM,0,3,"","",,,"",,0,0,0,0,15325650535339512,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:53.53","-360","en-us","375x667","1532565053533382560",0,1,0,"",
-727822373,"","",,"73.106.177.50",26-07-18 12:28:29.851000000 AM,0,3,"","",,,"",,0,0,0,0,15325650536286763,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone8,2;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/MetroPCS;FBID/phone;FBLC/es_LA;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:30:53.627","-240","es-es","375x667","1532565053628677592",0,1,0,"",
-727822379,"","",,"191.55.110.195",26-07-18 12:28:30.199000000 AM,0,3,"","",,,"",,0,0,0,0,15325650549707190,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SIMBAR={E2400706-BAB8-45C7-9346-72AE9F2C67DA}; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; HPDTDF; .NET4.0C; InfoPath.2; .NET4.0E)",0,1,"","2018-07-26 00:30:54.97","-180","pt-br","1152x720","1532565054970616521",0,1,0,"",
-727822380,"","",,"107.77.207.194",26-07-18 12:28:30.308000000 AM,0,3,"","",,,"",,0,0,0,0,15325650537986306,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:53.785","-300","en-us","375x667","1532565053798629010",0,1,0,"",
-727822388,"","",,"107.77.80.108",26-07-18 12:28:30.785000000 AM,0,3,"","",,,"",,0,0,0,0,15325650543798824,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:30:54.358","-300","en-us","375x667","1532565054362335502",0,1,0,"",
-727822391,"","",,"32.208.60.194",26-07-18 12:28:31.239000000 AM,0,3,"","",,,"",,0,0,0,0,15325650550361049,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",0,1,"","2018-07-26 00:30:55.035","-240","en-us","1280x800","1532565055036761327",0,1,0,"",
-727822394,"","",,"71.251.41.151",26-07-18 12:28:31.684000000 AM,0,3,"","",,,"",,0,0,0,0,15325650554242389,0,0,0,1,1462,0,"","","","",0,57564,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/158.0.0.44.98;FBBV/90997758;FBDV/iPhone9,4;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:30:55.423","-240","en-us","414x736","1532565055424302304",0,1,0,"",
-727822407,"","",,"172.58.224.122",26-07-18 12:28:32.736000000 AM,0,3,"","",,,"",,0,0,0,0,15325650562606988,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1",0,1,"","2018-07-26 00:30:56.259","-240","es-xl","414x736","1532565056260682580",0,1,0,"",
-727822409,"","",,"73.160.15.248",26-07-18 12:28:32.898000000 AM,0,3,"","",,,"",,0,0,0,0,15325650566199969,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPad; CPU OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:56.617","-240","en-us","768x1024","1532565056619238750",0,1,0,"",
-727822416,"","",,"172.58.142.237",26-07-18 12:28:33.473000000 AM,0,3,"","",,,"",,0,0,0,0,15325650572794694,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/73.0.0.44.70;FBBV/44368320;FBRV/0;FBDV/iPhone10,6;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBOP/5]",0,1,"","2018-07-26 00:30:57.258","-300","en-us","375x667","1532565057278579957",0,1,0,"",
-727822419,"","",,"174.237.131.134",26-07-18 12:28:33.583000000 AM,0,3,"","",,,"",,0,0,0,0,1532565057357169,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:57.356","-360","en-us","414x736","1532565057357353505",0,1,0,"",
-727822422,"","",,"47.186.20.153",26-07-18 12:28:33.673000000 AM,0,3,"","",,,"",,0,0,0,0,15325650575208360,0,0,0,1,1462,0,"","","","",0,11575,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:57.519","-300","en-us","414x736","1532565057520320539",0,1,0,"",
-727822426,"","",,"172.56.37.170",26-07-18 12:28:33.940000000 AM,0,3,"","",,,"",,0,0,0,0,1532565057703972,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone9,4;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:30:57.701","-240","en-us","414x736","1532565057703698536",0,1,0,"",
-727822428,"","",,"96.40.144.92",26-07-18 12:28:33.997000000 AM,0,3,"","",,,"",,0,0,0,0,15325650578716711,0,0,0,1,1462,0,"","","","",0,7994,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:57.87","-420","en-us","414x736","1532565057871420350",0,1,0,"",
-727822430,"http://www.bebe.com/sale/limited-time-30-off/linen-one-shoulder-dress/pc/270/c/0/sc/1189/134905.pro","",,"73.202.3.101",26-07-18 12:28:34.071000000 AM,0,3,"","",,,"",,0,0,0,0,15325650577509366,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"https://www.bebe.com/checkout/basket.jsp",27923887,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"bebe: shopping bag","2018-07-26 00:30:57.731","-420","en-us","375x667","1532565057749624316",0,1,3,"",
-727822432,"","",,"107.77.97.95",26-07-18 12:28:34.215000000 AM,0,3,"","",,,"",,0,0,0,0,15325650579787848,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D100",0,1,"","2018-07-26 00:30:57.971","-420","en-us","375x667","1532565057978314516",0,1,0,"",
-727822434,"","",,"73.202.3.101",26-07-18 12:28:34.275000000 AM,0,3,"","",,,"",,0,0,0,0,15325650579253059,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:57.911","-420","en-us","375x667","1532565057924852284",0,1,0,"",
-727822437,"","",,"68.109.199.94",26-07-18 12:28:34.504000000 AM,0,3,"","",,,"",,0,0,0,0,15325650583803203,0,0,0,1,1462,0,"","","","",0,2168,-4,25-07-18,"",148072231,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",0,1,"","2018-07-26 00:30:58.378","-420","en-us","1366x768","1532565058380789965",0,1,0,"",
-727822456,"","",,"66.108.120.1",26-07-18 12:28:35.392000000 AM,0,3,"","",,,"",,0,0,0,0,15325650591573333,0,0,0,1,1462,0,"","","","",0,634,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:59.156","-240","en-us","414x736","1532565059157653327",0,1,0,"",
-727822463,"","",,"172.58.62.167",26-07-18 12:28:35.959000000 AM,0,3,"","",,,"",,0,0,0,0,15325650597722261,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:59.771","-360","en-us","375x667","1532565059771280022",0,1,0,"",
-727822470,"","",,"66.87.148.44",26-07-18 12:28:36.680000000 AM,0,3,"","",,,"",,0,0,0,0,15325650590991102,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:30:59.099","-240","en-us","375x812","1532565059099220646",0,1,0,"",
-727822472,"","",,"69.202.241.129",26-07-18 12:28:36.930000000 AM,0,3,"","",,,"",,0,0,0,0,15325650607011167,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:31:00.701","-240","en-us","414x736","1532565060701562304",0,1,0,"",
-727822474,"","",,"172.3.127.250",26-07-18 12:28:37.321000000 AM,0,3,"","",,,"",,0,0,0,0,15325650610604703,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:31:01.06","-300","en-us","414x736","1532565061060375667",0,1,0,"",
-727822479,"","",,"136.56.35.53",26-07-18 12:28:37.618000000 AM,0,3,"","",,,"",,0,0,0,0,15325650613115301,0,0,0,1,1462,0,"","","","",0,5075,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:31:01.307","-240","en-us","414x736","1532565061311631565",0,1,0,"",
-727822481,"","",,"189.172.86.28",26-07-18 12:28:37.664000000 AM,0,3,"","",,,"",,0,0,0,0,15325650605315025,0,0,0,1,1462,0,"","","","",0,48087,-4,25-07-18,"",148072231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",0,1,"","2018-07-26 00:31:00.528","-360","es-mx","1366x768","153256506053087126",0,1,0,"",
-727822485,"","",,"24.243.132.130",26-07-18 12:28:37.845000000 AM,0,3,"","",,,"",,0,0,0,0,15325650616547952,0,0,0,1,1462,0,"","","","",0,7429,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D60 Safari/604.1",0,1,"","2018-07-26 00:31:01.654","-300","en-us","375x667","1532565061654296785",0,1,0,"",
-727822486,"","",,"207.255.117.81",26-07-18 12:28:37.877000000 AM,0,3,"","",,,"",,0,0,0,0,15325650616382199,0,0,0,1,1462,0,"","","","",0,122497,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:31:01.636","-240","en-us","375x812","1532565061638275293",0,1,0,"",
-727822489,"","",,"174.229.5.12",26-07-18 12:28:37.959000000 AM,0,3,"","",,,"",,0,0,0,0,15325650617155138,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/11.3.1;FBSS/3;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:31:01.713","-240","en-us","375x812","1532565061715279800",0,1,0,"",
-727822490,"","",,"47.145.40.26",26-07-18 12:28:38.023000000 AM,0,3,"","",,,"",,0,0,0,0,1532565061887731,0,0,0,1,1462,0,"","","","",0,11575,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:31:01.883","-420","en-us","414x736","1532565061887236587",0,1,0,"",
-727822494,"","",,"73.160.15.248",26-07-18 12:28:38.159000000 AM,0,3,"","",,,"",,0,0,0,0,15325650619552893,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPad; CPU OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:31:01.954","-240","en-us","768x1024","1532565061955267463",0,1,0,"",
